generation,genome_hash,fidelity,family,horizon,n_features,score,sharpe_prevault,n_days,data_hash,panel_hash,config_hash,platform,parent_hash,birth_gen
52,bf3a8362b41f,F0,meanrev_rule,21,0,0.001844651943265032,0.33195976538376176,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,9dd610be8ba6+d686e09c6c63,52
52,9eafbb2f276f,F0,seasonal_rule,21,0,0.18922136888513322,0.6501745295847896,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,304e921105f9,52
52,5a06ed74597d,F0,seasonal_rule,21,0,0.042076316403694504,0.6324507781038854,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,304e921105f9,52
52,f585be7add68,F0,mom_rule,10,0,0.30725855462910073,0.6387082587155238,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,a7faf904cd42,52
52,58d4007cd994,F0,seasonal_rule,21,0,0.4668921220441879,0.8729219460658484,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,58f40d721b75,52
52,4197a8cc6ca6,F0,seasonal_rule,63,0,0.5165209433390148,0.8487592738404138,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,26852b69a422,52
52,e022e5da61c2,F0,mom_rule,10,0,0.39060401739433437,0.6267425472245772,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,c35619235ed1,52
52,e23677d659f6,F0,mom_rule,10,0,0.042734329576922,0.5314551479915526,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,afb112937a93,52
52,1e5d16cade27,F0,seasonal_rule,63,0,0.42424693485999687,0.8825711293778915,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,d686e09c6c63,52
52,a37d8f95e329,F0,seasonal_rule,63,0,0.2726059489705672,0.7735363375950547,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,e04147f11303,52
52,f68e0c352d73,F0,logistic,5,9,-1.004016408033376,-0.5804829154818716,4503,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,d022118b8bd8,F0,hgb,5,4,-0.09777823933108433,0.007656926398743224,4503,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,d08293abbb65,F0,meanrev_rule,5,0,-0.9305596270911681,-0.4800662648458067,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,804c11a85a4c,F0,mom_rule,10,0,0.5330915905689584,0.7198951548648274,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5bf5838a7e0b,52
52,14ca3de96074,F0,logistic,5,9,-0.03628911691386846,0.2308151734246414,4503,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,f2c95c3b749e,F0,hgb,21,8,-0.6179736892115338,-0.06792888333614544,4487,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,f603dee25060,F0,meanrev_rule,5,0,0.15573972244700102,0.439706815568231,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,18a08a81c872,52
52,58f105b1a447,F0,mom_rule,10,0,0.46436878739402115,0.6995123294208013,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5bf5838a7e0b+ebb60fb98fa0,52
52,1be9d706f9fa,F0,mom_rule,21,0,0.39121320299346984,0.6457845852694757,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,d94dc38bc9fd,52
52,7b83d695a2e5,F0,ridge,10,3,-1.2792313857769864,-0.36870134822732936,4498,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,8c3072921243,F0,logistic,21,10,-0.5612747904265207,0.022356397632378962,4487,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,fd2d1e83fdf9,F0,meanrev_rule,21,0,-0.4506381246345757,0.318681925448428,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,f8135ef65d37,52
52,af5dfba35db4,F0,meanrev_rule,10,0,0.05089734803278771,0.5411497720930522,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,c35619235ed1,52
52,90f39aa46fb0,F0,mom_rule,21,0,0.4644589561222557,0.8539759438969665,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,d94dc38bc9fd,52
52,5e5cb49de451,F0,hgb,21,14,0.3221919509281725,0.6009630729793629,4487,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,dd6094e9c3a9+5243c4f540db,52
52,5f7375269522,F0,mom_rule,21,0,0.4599201345190748,0.6408745352502478,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5f7375269522+cbd61111ceb8,52
52,a7faf904cd42,F0,mom_rule,10,0,0.4368007131358714,0.6315529958619798,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5bf5838a7e0b+a7faf904cd42,52
52,f0f3ce7dc101,F0,ridge,21,9,-1.0478846497655718,-0.03416206805671759,4487,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,d1e15a749507,F0,mom_rule,10,0,0.4122417560732274,0.6214835199768168,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,a7faf904cd42+0b3b58f439d3,52
52,a65b243ff901,F0,logistic,10,13,0.17476398209742705,0.28351072456223425,4498,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,fb19f55112cf,F0,mom_rule,10,0,0.3227697002837325,0.7219020974030654,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,21950d26a034,52
52,f476040798ae,F0,hgb,21,13,-0.033355855740805906,0.5313436113966881,4487,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,12706c9e2fd8,F0,mom_rule,5,0,-0.001552327138069405,0.6418423572967858,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,cd41c7431cce,F0,meanrev_rule,21,0,-0.8960882621919736,-0.5444381206700968,5030,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,babd2967851a,F0,ridge,21,9,-0.920833454647168,-0.6301554793461205,4487,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,344afb9e06a1,F0,ridge,63,15,-0.588378510488485,0.30704202828577287,4445,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,,52
52,9d4f02713e2f,F1,seasonal_rule,21,0,1.1066461338955385,1.188653553130003,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,0b3b58f439d3,52
52,0036146f5f06,F1,mom_rule,10,0,0.9638694221503372,1.11589398046329,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,afb112937a93,52
52,804c11a85a4c,F1,mom_rule,10,0,1.0876372608340144,1.139962492677873,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5bf5838a7e0b,52
52,4197a8cc6ca6,F1,seasonal_rule,63,0,1.01339244302167,1.1276514049669562,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,26852b69a422,52
52,5243c4f540db,F1,mom_rule,10,0,1.04657755744149,1.1420998696028029,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5243c4f540db+58f40d721b75,52
52,d8c96fe3a46f,F1,seasonal_rule,10,0,1.022090961354013,1.1241223000028808,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,4fcba71f7035,52
52,58d4007cd994,F1,seasonal_rule,21,0,1.177016612063994,1.2469832590653152,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,58f40d721b75,52
52,90f39aa46fb0,F1,mom_rule,21,0,0.9762559318106817,1.0864937346786034,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,d94dc38bc9fd,52
52,58f105b1a447,F1,mom_rule,10,0,0.908790459815673,1.082813415010692,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5bf5838a7e0b+ebb60fb98fa0,52
52,91b8a04d7704,F1,seasonal_rule,21,0,1.2021227015512417,1.251410602872524,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,58f40d721b75,52
52,bbc8e7c7d06f,F1,seasonal_rule,10,0,1.2021227015512417,1.251410602872524,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,4fcba71f7035,52
52,5f7375269522,F1,mom_rule,21,0,1.1807616324464567,1.155591759379903,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5f7375269522+cbd61111ceb8,52
52,096e890621e4,F1,seasonal_rule,5,0,1.153651130019963,1.191964283414219,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,096e890621e4+cbd61111ceb8,52
52,3a5acd6596ee,F1,seasonal_rule,5,0,1.153651130019963,1.191964283414219,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,096e890621e4,52
52,d337d762ca43,F1,seasonal_rule,63,0,0.7175915393496825,0.9693873977673796,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,3b841213a7e7,52
52,68f8311d28f7,F1,seasonal_rule,21,0,1.1522281877455516,1.2201014154293146,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,68f8311d28f7+68f8311d28f7,52
52,a7faf904cd42,F1,mom_rule,10,0,1.1553831347449133,1.1867223997002898,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,5bf5838a7e0b+a7faf904cd42,52
52,1e5d16cade27,F1,seasonal_rule,63,0,1.2322252395746007,1.2533549163952842,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,d686e09c6c63,52
52,26852b69a422,F1,seasonal_rule,63,0,1.2322252395746007,1.2533549163952842,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,58f40d721b75+58f40d721b75,47
52,304e921105f9,F1,seasonal_rule,21,0,1.2322252395746007,1.2533549163952842,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,b5fb0e8e3c92,44
52,4fcba71f7035,F1,seasonal_rule,10,0,1.2322252395746007,1.2533549163952842,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,f96cf3d59188,50
52,58f40d721b75,F1,seasonal_rule,21,0,1.2322252395746007,1.2533549163952842,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,304e921105f9+f7a32fbb0eac,46
52,888e7362475d,F1,seasonal_rule,63,0,1.2322252395746007,1.2533549163952842,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,26852b69a422+304e921105f9,52
52,b7d80b7b506b,F1,seasonal_rule,10,0,0.9312393533488365,1.0569628363638015,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,b7d80b7b506b+a7faf904cd42,52
52,d686e09c6c63,F1,seasonal_rule,63,0,1.2322252395746007,1.2533549163952842,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,26852b69a422,52
52,39ad3d264812,F1,mom_rule,10,0,1.108793922826868,1.1930521614477667,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,a7faf904cd42,52
52,d1e15a749507,F1,mom_rule,10,0,1.1275292185087036,1.1818234589775527,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,a7faf904cd42+0b3b58f439d3,52
52,05be02f61701,F1,mom_rule,10,0,0.9855379618067867,1.1614320761122294,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,d5c938fe3ae4+7c2845588526,52
52,7f75fb70bd7c,F1,mom_rule,10,0,1.156418135506287,1.2062297050602775,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,c35619235ed1,52
52,1be9d706f9fa,F1,mom_rule,21,0,1.04145838527652,1.0910622288089096,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,d94dc38bc9fd,52
52,40354aedf190,F1,mom_rule,21,0,1.0972733771676266,1.1179494799562986,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,c35619235ed1+40354aedf190,52
52,74e4f5e2af0f,F1,mom_rule,10,0,1.0972733771676266,1.1179494799562986,6041,1530d2762d61c017,e35b8f348c46c552,dd373ebf180943a7,x86_64linux,40354aedf190,52
53,1e5d16cade27,F0,seasonal_rule,63,0,0.42424693485999687,0.8825711293778915,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,d686e09c6c63,52
53,26852b69a422,F0,seasonal_rule,63,0,0.42424693485999687,0.8825711293778915,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,58f40d721b75+58f40d721b75,47
53,304e921105f9,F0,seasonal_rule,21,0,0.42424693485999687,0.8825711293778915,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,b5fb0e8e3c92,44
53,4fcba71f7035,F0,seasonal_rule,10,0,0.42424693485999687,0.8825711293778915,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,f96cf3d59188,50
53,cab6ec04242e,F0,seasonal_rule,21,0,0.42424693485999687,0.8825711293778915,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,d686e09c6c63,53
53,3c47547cc3a8,F0,seasonal_rule,21,0,0.03952129243457694,0.654457690366096,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,91b8a04d7704,53
53,f2cb258f43a9,F0,mom_rule,10,0,0.3135447382558401,0.5482655634767286,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,7f75fb70bd7c,53
53,30eb10c25e40,F0,logistic,10,3,-0.05024789030924593,0.3864440304047283,4498,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,b7d80b7b506b,53
53,e7e99f97a111,F0,mom_rule,10,0,0.3911489687391778,0.6257916390683607,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,74e4f5e2af0f+5f7375269522,53
53,7aee47562ed3,F0,seasonal_rule,63,0,0.42424693485999687,0.8825711293778915,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,888e7362475d,53
53,87dd287af1a4,F0,hgb,10,9,0.3016661595561751,0.5510833566892849,4498,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,4fcba71f7035,53
53,e394b71dcca1,F0,seasonal_rule,5,0,0.48043620354090616,0.8710768390023771,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,096e890621e4,53
53,b2d7b3c4a0f6,F0,seasonal_rule,63,0,0.5165209433390148,0.8487592738404138,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,4197a8cc6ca6,53
53,58d4007cd994,F0,seasonal_rule,21,0,0.4668921220441879,0.8729219460658484,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,58f40d721b75,53
53,d65ebce8d30f,F0,seasonal_rule,10,0,0.4615862534117767,0.8769566410726697,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,bbc8e7c7d06f,53
53,e675569e6b23,F0,mom_rule,21,0,0.4599201345190748,0.6408745352502478,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,5f7375269522,53
53,a86687ab90ee,F0,seasonal_rule,63,0,0.42424693485999687,0.8825711293778915,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,1e5d16cade27+58f40d721b75,53
53,9df5a75487cd,F0,seasonal_rule,10,0,0.3003822628605627,0.7984659979579871,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,26852b69a422+4fcba71f7035,53
53,58f40d721b75,F0,seasonal_rule,21,0,0.42424693485999687,0.8825711293778915,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,1e5d16cade27+91b8a04d7704,53
53,4197a8cc6ca6,F0,seasonal_rule,63,0,0.5165209433390148,0.8487592738404138,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,58d4007cd994+4197a8cc6ca6,53
53,b085bcdf6db5,F0,mom_rule,10,0,0.23250266055845853,0.520458950920714,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,39ad3d264812,53
53,f92d4442d863,F0,seasonal_rule,63,0,0.4593311707938498,0.8213184192475266,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,1e5d16cade27,53
53,35a2b44e7d88,F0,seasonal_rule,63,0,0.042076316403694504,0.6324507781038854,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,26852b69a422,53
53,8a08c9888512,F0,seasonal_rule,63,0,0.46274070817361174,0.820545102013468,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,4197a8cc6ca6+05be02f61701,53
53,67afbaadecbb,F0,seasonal_rule,5,0,0.3931390853932109,0.8230904673291409,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,3a5acd6596ee,53
53,bbc8e7c7d06f,F0,seasonal_rule,10,0,0.4615862534117767,0.8769566410726697,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,4fcba71f7035,53
53,482cbe1b46e5,F0,seasonal_rule,63,0,0.4668921220441879,0.8729219460658484,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,d686e09c6c63,53
53,9f760fd51ec9,F0,seasonal_rule,63,0,0.33494254349698327,0.8288476159843674,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,58f40d721b75+d337d762ca43,53
53,456df87b90c5,F0,meanrev_rule,21,0,0.2115581116607017,0.6073427677050118,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,91b8a04d7704,53
53,9ecf1adc530e,F0,mom_rule,10,0,0.43431950970103744,0.6206675653978603,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,804c11a85a4c,53
53,d5280d725dff,F0,ridge,63,15,-1.2411472819243854,-0.18391144343380725,4445,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,c7b399428649,F0,meanrev_rule,63,0,-0.8660088288954221,-0.20345916143187404,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,0d037815c913,F0,mom_rule,10,0,0.2433760276020643,0.5129021600908056,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,a37d8f95e329+7f75fb70bd7c,53
53,04614be142fa,F0,ridge,10,14,0.11779911225715109,0.586966666687962,4498,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,695d4bb19c71,F0,logistic,10,14,-0.055747144396193354,0.32257448798465516,4498,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,f224366a2003,F0,hgb,21,5,-0.37212290644465296,0.013426481209743511,4487,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,218354b88dcd,F0,meanrev_rule,21,0,-0.1302652188282417,0.0779050982103924,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,dffe9f56baab,F0,ridge,10,14,-0.4824075997152986,-0.029613392844961894,4498,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,05be02f61701,F0,mom_rule,10,0,0.4082090743139328,0.6054926879474418,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,5243c4f540db,53
53,8abf4519a092,F0,logistic,63,9,0.012812508473291916,0.34368615280958514,4445,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,2f57d395941c,F0,hgb,21,7,-0.9105258511038836,-0.461032033837853,4487,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,a83397b76115,F0,mom_rule,21,0,0.2345661302850768,0.4577700800864817,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,a7faf904cd42,53
53,b926fe64c62a,F0,meanrev_rule,10,0,-0.9295429113899712,-0.6163408571445909,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,316619237def,F0,mom_rule,10,0,0.40357504596008076,0.5476077818268279,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,d1e15a749507,53
53,ddb03df965a8,F0,ridge,63,10,-0.7058924906296976,-0.07349582711415485,4445,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,6ccea59cc7d5,F0,logistic,21,7,-0.27652113749078494,0.33444063497861587,4487,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,f4d0207efbf8,F0,hgb,21,13,-0.3226039638968828,-0.003922752812217167,4487,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,46ed2d071a10,F0,meanrev_rule,10,0,-0.8500512364689422,-0.31149661247106303,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,d3e04bbcaef8,F0,ridge,63,11,-0.02819741299568873,0.6695737192773639,4445,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,b685292f35c5,F0,logistic,5,14,-0.3393969319840313,0.290152680911111,4503,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,894176449de1,F0,mom_rule,10,0,0.5324769877395312,0.675053616059146,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,f585be7add68,53
53,2eae14140e79,F0,meanrev_rule,10,0,0.00454048478484807,0.46234581119675927,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,af5dfba35db4,53
53,632d87df8577,F0,hgb,5,15,-0.9016569703365824,-0.22969390918678645,4503,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,017730ebaa27,F0,mom_rule,21,0,0.007031199565126101,0.3941950204047129,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,1be9d706f9fa,53
53,7e3b160bf890,F0,mom_rule,21,0,0.4030001554176453,0.5657373439020941,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,40354aedf190,53
53,e1d6be37d9a0,F0,ridge,63,11,0.11852775154947004,0.29122558184452463,4445,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,095020a10346,F0,mom_rule,10,0,0.4644589561222557,0.8539759438969665,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,90f39aa46fb0,53
53,070c77298fb4,F0,logistic,63,14,-0.5228489185612734,0.24245902782538162,4445,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,05b82f0b0774,F0,ridge,21,4,0.3655986380381607,0.6437920506925984,4487,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,58f40d721b75,53
53,383a34f5029f,F0,hgb,5,11,0.13463518540397942,0.5724941126928352,4503,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,a61a54c5ca9d,F0,mom_rule,63,0,-0.18846486946127008,0.05492165716807207,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,4b6c85df6027,F0,meanrev_rule,21,0,-1.0997655349681392,-0.5182024895769621,5030,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,48d1664ee4f1,F0,logistic,21,10,-1.2470378005853888,-0.43881526091002354,4487,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,9b89070833a8,F0,ridge,21,15,-0.07739780505534158,0.2424123428155423,4487,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,,53
53,894176449de1,F1,mom_rule,10,0,0.42241108614305134,0.8544607521126585,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,f585be7add68,53
53,4197a8cc6ca6,F1,seasonal_rule,63,0,1.01339244302167,1.1276514049669562,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,58d4007cd994+4197a8cc6ca6,53
53,b2d7b3c4a0f6,F1,seasonal_rule,63,0,1.01339244302167,1.1276514049669562,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,4197a8cc6ca6,53
53,e394b71dcca1,F1,seasonal_rule,5,0,1.067035911912228,1.1603325341618775,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,096e890621e4,53
53,482cbe1b46e5,F1,seasonal_rule,63,0,1.177016612063994,1.2469832590653152,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,d686e09c6c63,53
53,58d4007cd994,F1,seasonal_rule,21,0,1.177016612063994,1.2469832590653152,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,58f40d721b75,53
53,095020a10346,F1,mom_rule,10,0,0.9762559318106817,1.0864937346786034,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,90f39aa46fb0,53
53,8a08c9888512,F1,seasonal_rule,63,0,1.0485666918103658,1.113161892152338,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,4197a8cc6ca6+05be02f61701,53
53,bbc8e7c7d06f,F1,seasonal_rule,10,0,1.2021227015512417,1.251410602872524,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,4fcba71f7035,53
53,d65ebce8d30f,F1,seasonal_rule,10,0,1.2021227015512417,1.251410602872524,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,bbc8e7c7d06f,53
53,e675569e6b23,F1,mom_rule,21,0,1.1807616324464567,1.155591759379903,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,5f7375269522,53
53,f92d4442d863,F1,seasonal_rule,63,0,1.1393019760997418,1.2991270744641041,6041,14b6b763ba3f60f5,d0d24eb40c508550,dd373ebf180943a7,x86_64linux,1e5d16cade27,53
